step,portfolio_net,district_target
0,43.500216007232666,23.366495531833333
1,37.208867847919464,23.366495531833333
2,44.37537109851837,23.366495531833333
3,28.076270192861557,23.366495531833333
4,38.00288188457489,23.366495531833333
5,38.0711515545845,23.366495531833333
6,7.986485317349434,23.366495531833333
7,19.48320323228836,23.366495531833333
8,6.814274728298187,23.366495531833333
9,8.317467093467712,23.366495531833333
10,12.381215810775757,23.366495531833333
11,13.397722125053406,23.366495531833333
12,15.135456681251526,23.366495531833333
13,7.226318717002869,23.366495531833333
14,27.15554106235504,23.366495531833333
15,46.029494881629944,23.366495531833333
16,28.170231699943542,23.366495531833333
17,42.591132551431656,23.366495531833333
18,59.11372473835945,23.366495531833333
19,-6.40913724899292,23.366495531833333
20,10.588005065917969,23.366495531833333
21,5.072006702423096,23.366495531833333
22,7.198713794350624,23.366495531833333
23,19.180821925401688,23.366495531833333
24,23.74506750702858,21.376344425041665
25,26.958598911762238,21.376344425041665
26,28.04290121793747,21.376344425041665
27,32.653225123882294,21.376344425041665
28,36.914007127285004,21.376344425041665
29,32.787900015711784,21.376344425041665
30,23.861093819141388,21.376344425041665
31,10.230931282043457,21.376344425041665
32,44.63085579872131,21.376344425041665
33,7.531720757484436,21.376344425041665
34,16.134166359901428,21.376344425041665
35,25.50948166847229,21.376344425041665
36,7.420075178146362,21.376344425041665
37,20.41343629360199,21.376344425041665
38,29.400830388069153,21.376344425041665
39,20.443074464797974,21.376344425041665
40,33.726225316524506,21.376344425041665
41,39.23593446612358,21.376344425041665
42,42.45409896969795,21.376344425041665
43,6.404114067554474,21.376344425041665
44,4.102208256721497,21.376344425041665
45,-6.459784388542175,21.376344425041665
46,2.5542053282260895,21.376344425041665
47,13.103898495435715,21.376344425041665
48,20.278381288051605,20.970357171958334
49,20.41911181807518,20.970357171958334
50,27.367595463991165,20.970357171958334
51,31.0176962018013,20.970357171958334
52,41.321331560611725,20.970357171958334
53,29.23190914839506,20.970357171958334
54,28.640694737434387,20.970357171958334
55,30.87011906504631,20.970357171958334
56,16.730040073394775,20.970357171958334
57,57.099942684173584,20.970357171958334
58,6.9952497482299805,20.970357171958334
59,24.579667448997498,20.970357171958334
60,16.713590145111084,20.970357171958334
61,19.78514552116394,20.970357171958334
62,18.63336205482483,20.970357171958334
63,22.553629875183105,20.970357171958334
64,36.617537051439285,20.970357171958334
65,46.78389325737953,20.970357171958334
66,12.369408985599875,20.970357171958334
67,1.7540462017059326,20.970357171958334
68,-9.075803428888321,20.970357171958334
69,4.956519901752472,20.970357171958334
70,7.299128025770187,20.970357171958334
71,20.964193165302277,20.970357171958334
72,23.77692723274231,20.546499519416667
73,25.75870046019554,20.546499519416667
74,28.291796535253525,20.546499519416667
75,35.29877012968063,20.546499519416667
76,18.21941640973091,20.546499519416667
77,17.736059233546257,20.546499519416667
78,36.53223825991154,20.546499519416667
79,15.217977821826935,20.546499519416667
80,54.71474641561508,20.546499519416667
81,25.01680988073349,20.546499519416667
82,6.446572005748749,20.546499519416667
83,51.99563908576965,20.546499519416667
84,9.07420963048935,20.546499519416667
85,-1.762294888496399,20.546499519416667
86,33.83154380321503,20.546499519416667
87,57.10356295108795,20.546499519416667
88,42.85864585638046,20.546499519416667
89,45.18248537182808,20.546499519416667
90,34.5875194221735,20.546499519416667
91,3.5012859106063843,20.546499519416667
92,4.110573321580887,20.546499519416667
93,-0.8119469881057739,20.546499519416667
94,8.407860308885574,20.546499519416667
95,12.570374995470047,20.546499519416667
96,17.257830262184143,18.29192900458333
97,19.933289110660553,18.29192900458333
98,29.16878229379654,18.29192900458333
99,33.50920134782791,18.29192900458333
100,45.08877205848694,18.29192900458333
101,-7.185384623706341,18.29192900458333
102,28.42068959772587,18.29192900458333
103,16.101758360862732,18.29192900458333
104,13.031115114688873,18.29192900458333
105,19.624489724636078,18.29192900458333
106,27.70546543598175,18.29192900458333
107,5.111217379570007,18.29192900458333
108,15.210007548332214,18.29192900458333
109,22.229782938957214,18.29192900458333
110,12.934301614761353,18.29192900458333
111,30.021029114723206,18.29192900458333
112,23.733548164367676,18.29192900458333
113,32.06224848330021,18.29192900458333
114,53.898399487137794,18.29192900458333
115,-0.0015220344066619873,18.29192900458333
116,1.1983236372470856,18.29192900458333
117,-4.562783896923065,18.29192900458333
118,2.620882883667946,18.29192900458333
119,8.491532444953918,18.29192900458333
120,16.966791063547134,20.032670547625
121,20.144132912158966,20.032670547625
122,29.005163118243217,20.032670547625
123,33.6370799690485,20.032670547625
124,37.540165796875954,20.032670547625
125,11.414943158626556,20.032670547625
126,28.72352084517479,20.032670547625
127,24.37455576658249,20.032670547625
128,21.307432532310486,20.032670547625
129,19.94662916660309,20.032670547625
130,13.662096858024597,20.032670547625
131,29.432300329208374,20.032670547625
132,10.447040557861328,20.032670547625
133,24.90208089351654,20.032670547625
134,2.9587955474853516,20.032670547625
135,18.472760319709778,20.032670547625
136,57.84754639863968,20.032670547625
137,49.96361455321312,20.032670547625
138,78.72648686170578,20.032670547625
139,12.51221314072609,20.032670547625
140,-5.617156624794006,20.032670547625
141,-22.910344302654266,20.032670547625
142,-11.511583507061005,20.032670547625
143,7.87521106004715,20.032670547625
144,15.024230808019638,20.356232952958333
145,21.58313138782978,20.356232952958333
146,24.966433256864548,20.356232952958333
147,23.549819454550743,20.356232952958333
148,39.83572769165039,20.356232952958333
149,4.506772540509701,20.356232952958333
150,13.376375690102577,20.356232952958333
151,2.4744148552417755,20.356232952958333
152,39.55123245716095,20.356232952958333
153,27.626332879066467,20.356232952958333
154,15.040463089942932,20.356232952958333
155,6.754154562950134,20.356232952958333
156,28.233763456344604,20.356232952958333
157,11.946984767913818,20.356232952958333
158,22.153030157089233,20.356232952958333
159,28.620826601982117,20.356232952958333
160,47.16138452291489,20.356232952958333
161,38.19660544395447,20.356232952958333
162,43.281493693590164,20.356232952958333
163,-0.4994405508041382,20.356232952958333
164,0.7586022019386292,20.356232952958333
165,0.1503760814666748,20.356232952958333
166,-3.036863088607788,20.356232952958333
167,21.014057606458664,20.356232952958333
168,15.054629176855087,20.219627830125
169,19.619969308376312,20.219627830125
170,24.02436399459839,20.219627830125
171,28.158807009458542,20.219627830125
172,25.770914271473885,20.219627830125
173,23.375751331448555,20.219627830125
174,10.036026611924171,20.219627830125
175,33.49737033247948,20.219627830125
176,-18.136215209960938,20.219627830125
177,14.920639753341675,20.219627830125
178,35.72203290462494,20.219627830125
179,19.069071412086487,20.219627830125
180,32.3623708486557,20.219627830125
181,24.549721002578735,20.219627830125
182,25.157069325447083,20.219627830125
183,37.033525347709656,20.219627830125
